gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3125646316,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334211?seid=5065731,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/5/29,29,5,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334211,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.077Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125646315,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334209?seid=5065729,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/3/18,18,3,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334209,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.076Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125646314,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334205?seid=5065725,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334205,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.076Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125646313,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334200?seid=5065720,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334200,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.076Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125644352,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334960?seid=5066728,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2010/11/19,19,11,2010,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334960,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.032Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125644351,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334954?seid=5066703,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/5/29,29,5,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334954,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.032Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125644346,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334925?seid=5066556,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/6/15,15,6,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334925,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.030Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125643317,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334299?seid=5065819,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/6/17,17,6,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334299,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.621Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125643313,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334284?seid=5065804,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/10/12,12,10,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334284,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.619Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125643310,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334183?seid=5065703,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/3/22,22,3,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334183,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.618Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642340,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334311?seid=5065831,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/5/20,20,5,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334311,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.684Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642336,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334276?seid=5065796,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/1/27,27,1,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334276,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.682Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642335,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334272?seid=5065792,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/3/22,22,3,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334272,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.681Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642332,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334251?seid=5065771,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2018/1/1,1,1,2018,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334251,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.680Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642331,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334245?seid=5065765,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/2/17,17,2,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334245,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.680Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642330,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334241?seid=5065761,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2012/1/27,27,1,2012,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334241,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.679Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642329,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334239?seid=5065759,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/7/11,11,7,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334239,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.679Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642328,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334235?seid=5065755,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/11/18,18,11,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334235,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.678Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642327,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334230?seid=5065750,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/4/8,8,4,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334230,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.678Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642326,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334229?seid=5065749,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/10/14,14,10,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334229,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.677Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642325,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334225?seid=5065745,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/5/6,6,5,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334225,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.677Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642324,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334220?seid=5065740,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/2/19,19,2,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334220,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.676Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642323,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334219?seid=5065739,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2016/2/19,19,2,2016,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334219,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.676Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642322,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334214?seid=5065734,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2008/2/29,29,2,2008,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334214,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.675Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642321,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334210?seid=5065730,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/5/29,29,5,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334210,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.675Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125642320,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334208?seid=5065728,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2011/3/18,18,3,2011,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334208,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.675Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640328,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334959?seid=5066727,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/3/18,18,3,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334959,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.616Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3125640320,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:334296?seid=5065816,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,US,"Albuquerque BioPark Zoo, Albuquerque",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,35.078382,-106.663485,500,,,,,,2019/6/13,13,6,2019,4267318,2436441,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:334296,,ABQ BioPark,2021-04-30T00:00:00,CC0_1_0,,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",,,2024-10-28T00:39:50.595Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
