"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"822",3011044996,"c1492854-5d15-40e9-9ee7-24a18ac05112","82C20DB4-C6DD-4CAE-BF08-4758B1BC432D","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla (Savage & Wyman, 1847)","Savage & Wyman, 1847","CM","","","PRESENT",NA,"7a070ba0-bafb-11d9-8e53-b8a03c50a862",5.04,12.18,1000,NA,NA,NA,NA,NA,"",NA,NA,NA,4267318,2436441,"OCCURRENCE","HNS","Biodiversitätsdatenbank Salzburg","1399746","","","","CC_BY_NC_4_0","","ContactID: 2786","","","2024-11-21T18:08:34.062Z","","CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
"823",3010849975,"c1492854-5d15-40e9-9ee7-24a18ac05112","45453F55-20C9-47F2-82F4-DC1E2931CD06","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla (Savage & Wyman, 1847)","Savage & Wyman, 1847","CM","","","PRESENT",NA,"7a070ba0-bafb-11d9-8e53-b8a03c50a862",5.04,12.18,1000,NA,NA,NA,NA,NA,"",NA,NA,NA,4267318,2436441,"OCCURRENCE","HNS","Biodiversitätsdatenbank Salzburg","1399741","","","","CC_BY_NC_4_0","","ContactID: 2786","","","2024-11-21T18:08:34.042Z","","CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
"824",3010731172,"c1492854-5d15-40e9-9ee7-24a18ac05112","212E247B-D564-4F00-8C74-859A0911E580","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","","SPECIES","Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage, 1847)","Savage, 1847","CM","","","PRESENT",NA,"7a070ba0-bafb-11d9-8e53-b8a03c50a862",5.04,12.18,1000,NA,NA,NA,NA,NA,"Feb-38",NA,2,1938,2436441,2436441,"OCCURRENCE","HNS","Biodiversitätsdatenbank Salzburg","1395357","","","","CC_BY_NC_4_0","","N.N.","","","2024-11-21T18:08:33.886Z","","CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
"825",3008505036,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/66960668","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.151218,29.672943,31448,NA,NA,NA,NA,NA,"2020-02-28T11:58",28,2,2020,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","66960668","","Marc Brawer","2020-12-23T13:08:58","CC_BY_NC_4_0","Marc Brawer","Marc Brawer","","","2024-11-25T06:34:26.707Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"826",3008500039,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/66960667","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.002546,29.721982,31448,NA,NA,NA,NA,NA,"2020-02-28T12:14",28,2,2020,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","66960667","","Marc Brawer","2020-12-23T13:08:58","CC_BY_NC_4_0","Marc Brawer","Marc Brawer","","","2024-11-25T06:34:24.326Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"827",3008498039,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/66960669","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.120551,29.65427,31448,NA,NA,NA,NA,NA,"2020-02-28T12:18",28,2,2020,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","66960669","","Marc Brawer","2020-12-23T13:08:58","CC_BY_NC_4_0","Marc Brawer","Marc Brawer","","","2024-11-25T06:34:21.785Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"828",3005134937,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/66586992","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.550271,29.477593,31446,NA,NA,NA,NA,NA,"2013-06-13T14:08",13,6,2013,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","66586992","","Liam Ragan","2020-12-14T22:15:00","CC0_1_0","Liam Ragan","Liam Ragan","","","2024-11-25T06:34:48.507Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"829",2984428430,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/58132690","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.165495,29.698686,31448,NA,NA,NA,NA,NA,"2018-05-27T10:46:41",27,5,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","58132690","","Michal Sloviak","2020-08-31T10:39:40","CC_BY_4_0","Pirataber","Pirataber","","","2024-11-25T06:33:52.277Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"830",2963933071,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/63678605","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.515336,29.487395,31446,NA,NA,NA,NA,NA,"2014-05-27T01:31",27,5,2014,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","63678605","","Ad Konings","2020-10-28T02:49:13","CC_BY_NC_4_0","Ad Konings","Ad Konings","","","2024-11-25T06:34:59.103Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"831",2963881036,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/63678586","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.566478,29.46957,31446,NA,NA,NA,NA,NA,"2014-05-27T02:34",27,5,2014,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","63678586","","Ad Konings","2020-10-28T02:48:34","CC_BY_NC_4_0","Ad Konings","Ad Konings","","","2024-11-25T06:34:29.411Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"832",2963826084,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/63678557","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.460874,29.521242,31446,NA,NA,NA,NA,NA,"2014-05-27T02:36",27,5,2014,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","63678557","","Ad Konings","2020-10-28T02:47:39","CC_BY_NC_4_0","Ad Konings","Ad Konings","","","2024-11-25T07:09:31.379Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"833",2898495034,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/62457141","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.421896,29.542623,31446,NA,NA,NA,NA,NA,"2008-07-23T14:28:27Z",23,7,2008,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","62457141","","Michal Sloviak","2020-10-13T08:44:39","CC_BY_NC_4_0","dichondraardor","dichondraardor","","","2024-11-25T06:33:53.234Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"834",2898471740,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/62236217","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Ogooué-Lolo","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",0.20166,12.67701,69565,NA,NA,NA,NA,NA,"2008-12-19T11:34",19,12,2008,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","62236217","","otomops","2020-10-10T21:17:02","CC_BY_4_0","otomops","otomops","","","2024-11-25T06:34:22.430Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"835",2868194807,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/60027825","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.148674,29.754429,31448,NA,NA,NA,NA,NA,"2000/7/3",3,7,2000,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","60027825","","John Sullivan","2020-09-19T00:51:11","CC_BY_4_0","John Sullivan","John Sullivan","","","2024-11-25T06:33:45.367Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"836",2868187773,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/60027833","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.068911,29.615085,31448,NA,NA,NA,NA,NA,"2000/7/3",3,7,2000,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","60027833","","John Sullivan","2020-09-19T00:51:13","CC_BY_4_0","John Sullivan","John Sullivan","","","2024-11-25T06:34:08.322Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"837",2868186761,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/60027832","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.184599,29.647682,31448,NA,NA,NA,NA,NA,"2000/7/3",3,7,2000,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","60027832","","John Sullivan","2020-09-19T00:51:12","CC_BY_4_0","John Sullivan","John Sullivan","","","2024-11-25T06:34:11.131Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"838",2864760255,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/59735847","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.488902,29.401215,31446,NA,NA,NA,NA,NA,"2009-02-19T03:21",19,2,2009,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","59735847","","Guenther Eichhorn","2020-09-16T00:14:21","CC_BY_NC_4_0","Guenther Eichhorn","Guenther Eichhorn","","","2024-11-25T07:07:44.625Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"839",2860227544,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/58467941","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.504557,29.437061,31446,NA,NA,NA,NA,NA,"2011/12/26",26,12,2011,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","58467941","","Michal Sloviak","2020-09-04T16:54:28","CC_BY_NC_4_0","alcedo77","alcedo77","","","2024-11-25T07:05:00.399Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"840",2856756672,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57170396","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.05407,29.638777,31448,NA,NA,NA,NA,NA,"2017-02-12T10:24",12,2,2017,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","57170396","","Guenther Eichhorn","2020-08-21T23:27:45","CC_BY_NC_4_0","Guenther Eichhorn","Guenther Eichhorn","","","2024-11-25T06:33:00.335Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"841",2856625185,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57522152","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.361395,29.767914,31447,NA,NA,NA,NA,NA,"2001/11/2",2,11,2001,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","57522152","","Michal Sloviak","2020-08-25T09:10:12","CC_BY_NC_4_0","Julian Jimenez","Julian Jimenez","","","2024-11-25T06:33:19.900Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"842",2856611434,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57705509","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","CG","","Likouala","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",2.585493,16.596677,32863,NA,NA,NA,NA,NA,"2014-07-25T16:17",25,7,2014,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","57705509","","Michal Sloviak","2020-08-27T07:41:06","CC_BY_NC_4_0","Doug Macdonald","Doug Macdonald","","","2024-11-25T07:04:39.501Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"843",2851154504,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57050767","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.354084,29.663724,31447,NA,NA,NA,NA,NA,"2001/10/18",18,10,2001,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","57050767","","Michal Sloviak","2020-08-20T19:07:36","CC_BY_NC_4_0","Julian Jimenez","Julian Jimenez","","","2024-11-25T07:04:18.515Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"844",2851143866,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55835410","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","CG","","Cuvette-Ouest","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",0.902177,14.700352,31449,NA,NA,NA,NA,NA,"2019-07-06T08:39",6,7,2019,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","55835410","","Guenther Eichhorn","2020-08-08T20:24:43","CC_BY_NC_4_0","Guenther Eichhorn","Guenther Eichhorn","","","2024-11-25T07:09:05.697Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"845",2851052683,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55694688","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","CG","","Cuvette-Ouest","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",0.199958,14.97866,31451,NA,NA,NA,NA,NA,"2020-07-08T12:20",8,7,2020,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","55694688","","Michal Sloviak","2020-08-08T11:21:46","CC_BY_NC_4_0","Dérozier Violette","Dérozier Violette","","","2024-11-25T07:06:33.777Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"846",2850833587,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57051450","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.252656,29.737843,31447,NA,NA,NA,NA,NA,"2001/10/26",26,10,2001,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","57051450","","Michal Sloviak","2020-08-20T19:06:53","CC_BY_NC_4_0","Julian Jimenez","Julian Jimenez","","","2024-11-25T07:04:53.356Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"847",2826345849,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/54890997","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.056883,29.611515,31448,NA,NA,NA,NA,NA,"2018-11-23T02:02",23,11,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","54890997","","lflovesnature","2020-07-30T23:37:11","CC_BY_NC_4_0","lflovesnature","lflovesnature","","","2024-11-25T06:33:26.183Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"848",2823263447,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53911650","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.025909,29.747603,31448,NA,NA,NA,NA,NA,"2016-02-12T10:50",12,2,2016,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","53911650","","gillbsydney","2020-07-22T02:59:03","CC_BY_NC_4_0","gillbsydney","gillbsydney","","","2024-11-25T06:33:28.566Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"849",2823238834,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53501221","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.801559,29.739715,31449,NA,NA,NA,NA,NA,"2018-04-20T04:06:21",20,4,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","53501221","","hectorif","2020-07-18T18:02:47","CC_BY_NC_4_0","hectorif","hectorif","","","2024-11-25T06:33:14.651Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"850",2818589008,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/52862120","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.057923,29.727985,31448,NA,NA,NA,NA,NA,"1980-01-01T00:00",1,1,1980,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","52862120","","Rick Collins","2020-07-12T21:12:27","CC_BY_NC_4_0","Rick Collins","Rick Collins","","","2024-11-25T06:33:15.119Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"851",2814317542,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/51760467","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.995298,29.721487,31449,NA,NA,NA,NA,NA,"2019-03-05T11:51",5,3,2019,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","51760467","","Michal Sloviak","2020-07-03T03:38:15","CC_BY_NC_4_0","cotinga","cotinga","","","2024-11-25T07:03:31.289Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"852",2814186182,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/52004729","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.548403,29.513539,31446,NA,NA,NA,NA,NA,"2005-09-19T11:29",19,9,2005,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","52004729","","Mike G. Rutherford","2020-07-05T11:28:03","CC0_1_0","Mike G. Rutherford","Mike G. Rutherford","","","2024-11-25T07:06:21.309Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"853",2804495303,"2aa02cf8-c402-412c-9ad1-585e1e185bef","http://arctos.database.museum/guid/ASNHC:Mamm:5671?seid=4576494","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","","SPECIES","Gorilla gorilla (Savage, 1847)","Gorilla gorilla","","US","Bronx Zoo","New York","PRESENT",NA,"9c0a8aa8-4ce7-49ba-aac7-21a97234f886",40.850518,-73.876912,250,NA,NA,NA,NA,NA,"",NA,NA,NA,2436441,2436441,"PRESERVED_SPECIMEN","ASNHC","Mamm","ASNHC:Mamm:5671","","unknown","1901-01-01T00:00:00","CC0_1_0","","Collector(s): Robert C. Dowler; Preparator(s): Robert C. Dowler","","","2024-11-23T07:46:03.988Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
"854",2804493326,"2aa02cf8-c402-412c-9ad1-585e1e185bef","http://arctos.database.museum/guid/ASNHC:Mamm:5670?seid=4576493","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","","SPECIES","Gorilla gorilla (Savage, 1847)","Gorilla gorilla","","US","Bronx Zoo","New York","PRESENT",NA,"9c0a8aa8-4ce7-49ba-aac7-21a97234f886",40.850518,-73.876912,250,NA,NA,NA,NA,NA,"",NA,NA,NA,2436441,2436441,"PRESERVED_SPECIMEN","ASNHC","Mamm","ASNHC:Mamm:5670","","unknown","1985-02-06T00:00:00","CC0_1_0","","Collector(s): Robert C. Dowler; Preparator(s): Robert C. Dowler","","","2024-11-23T07:46:03.406Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
